date,industrial_sector,chrobinson,spstock
2020-07-02,67.0130157470703,75.4400634765625,3130.01001
2020-07-06,67.9747848510742,76.4214248657227,3179.719971
2020-07-07,66.6729965209961,76.4118957519531,3145.320068
2020-07-08,66.6729965209961,76.6977081298828,3169.939941
2020-07-09,65.225471496582,77.0502471923828,3152.050049
2020-07-10,66.070671081543,78.3269653320313,3185.040039
2020-07-13,66.3426971435547,78.1840286254883,3155.219971
2020-07-14,67.7804870605469,79.8323211669922,3197.52002
2020-07-15,69.5097274780273,80.8994293212891,3226.560059
2020-07-16,69.5291595458984,81.8522033691406,3215.570068
2020-07-17,69.9468994140625,82.204719543457,3224.72998
2020-07-20,69.0920104980469,81.2710189819336,3251.840088
2020-07-21,70.0051803588867,81.5377807617188,3257.300049
2020-07-22,70.5686569213867,81.1757202148438,3276.02002
2020-07-23,70.3549194335938,81.2043228149414,3235.659912
2020-07-24,69.7914581298828,82.0046310424805,3215.629883
2020-07-27,70.0829010009766,83.5576400756836,3239.409912
2020-07-28,69.5971755981445,83.0336151123047,3218.439941
2020-07-29,70.6560897827148,90.7796096801758,3258.439941
2020-07-30,69.9468994140625,89.1408538818359,3246.219971
2020-07-31,69.6846084594727,89.2932968139648,3271.120117
2020-08-03,69.9760513305664,89.1218109130859,3294.610107
2020-08-04,70.1509094238281,90.9511108398438,3306.51001
2020-08-05,71.4915542602539,90.9987564086914,3327.77002
2020-08-06,71.7635803222656,90.6652908325195,3349.159912
2020-08-07,72.9876480102539,91.2655410766602,3351.280029
2020-08-10,74.7848968505859,92.0753784179688,3360.469971
2020-08-11,75.1831970214844,90.7986755371094,3333.689941
2020-08-12,75.4260787963867,91.1607208251953,3380.350098
2020-08-13,75.0277633666992,90.6271743774414,3373.429932
2020-08-14,75.319206237793,90.5890731811523,3372.850098
2020-08-17,74.9694747924805,90.7796096801758,3381.98999
2020-08-18,74.5614624023438,90.474723815918,3389.780029
2020-08-19,74.3671646118164,90.9225387573242,3374.850098
2020-08-20,73.9688415527344,91.970573425293,3385.51001
2020-08-21,74.2700042724609,91.9324722290039,3397.159912
2020-08-24,75.6106491088867,92.3993225097656,3431.280029
2020-08-25,75.5135040283203,91.9896392822266,3443.620117
2020-08-26,75.5523529052734,92.6851425170898,3478.72998
2020-08-27,75.8243942260742,93.6188583374023,3484.550049
2020-08-28,76.5432968139648,94.0666656494141,3508.01001
2020-08-31,75.5912246704102,93.6569747924805,3500.310059
2020-09-01,76.3587036132813,94.5335311889648,3526.649902
2020-09-02,77.6216201782227,94.9622650146484,3580.840088
2020-09-03,75.4455108642578,93.4778671264648,3455.060059
2020-09-04,75.6203689575195,93.7556076049805,3426.959961
2020-09-08,74.2020034790039,91.6679000854492,3331.840088
2020-09-09,75.3483581542969,94.8186187744141,3398.959961
2020-09-10,74.386589050293,94.3780899047852,3339.189941
2020-09-11,75.3969345092773,94.4834289550781,3340.969971
2020-09-14,76.4169998168945,96.4466400146484,3383.540039
2020-09-15,76.4655685424805,99.6548233032227,3401.199951
2020-09-16,77.2427444458008,99.1089553833008,3385.48999
2020-09-17,77.3981857299805,99.1855697631836,3357.01001
2020-09-18,76.5335693359375,98.7641983032227,3319.469971
2020-09-21,73.9930191040039,97.634147644043,3281.060059
2020-09-22,74.7244567871094,98.2183227539063,3315.570068
2020-09-23,73.3883514404297,96.8871765136719,3236.919922
2020-09-24,73.4956359863281,97.4905014038086,3246.590088
2020-09-25,74.5976791381836,98.0268020629883,3298.459961
2020-09-28,75.9435501098633,98.8791198730469,3351.600098
2020-09-29,75.2705993652344,99.3100662231445,3335.469971
2020-09-30,75.0755615234375,97.8639907836914,3363
2020-10-01,74.8512496948242,96.93505859375,3380.800049
2020-10-02,75.6899719238281,96.5998687744141,3348.419922
2020-10-05,76.9090423583984,99.5973663330078,3408.600098
2020-10-06,75.9727935791016,99.2047348022461,3360.969971
2020-10-07,77.6502456665039,101.665939331055,3419.439941
2020-10-08,78.4207000732422,101.646774291992,3446.830078
2020-10-09,78.7132720947266,100.985977172852,3477.139893
2020-10-12,79.1618881225586,100.574195861816,3534.219971
2020-10-13,78.2841491699219,100.181549072266,3511.929932
2020-10-14,78.7230224609375,100.382659912109,3488.669922
2020-10-15,79.0058441162109,100.669960021973,3483.340088
2020-10-16,79.5812530517578,95.9869537353516,3483.810059
2020-10-19,78.5962524414063,95.7667083740234,3426.919922
2020-10-20,79.0058441162109,96.2551116943359,3443.120117
2020-10-21,78.2061462402344,96.5040969848633,3435.560059
2020-10-22,78.8498077392578,95.3644790649414,3453.48999
2020-10-23,79.1618881225586,96.2838439941406,3465.389893
2020-10-26,77.1821136474609,95.3740539550781,3400.969971
2020-10-27,75.4949188232422,95.7954406738281,3390.679932
2020-10-28,73.0177536010742,84.8301467895508,3271.030029
2020-10-29,74.0807800292969,86.2666625976563,3310.110107
2020-10-30,73.9930191040039,84.6864852905273,3269.959961
2020-11-02,75.9922866821289,83.6426315307617,3310.23999
2020-11-03,78.2353973388672,85.4430465698242,3369.159912
2020-11-04,77.4259262084961,84.3800354003906,3443.439941
2020-11-05,79.2496643066406,85.0408401489258,3510.449951
2020-11-06,79.3276824951172,86.7837905883789,3509.439941
2020-11-09,82.0291595458984,89.9440841674805,3550.5
2020-11-10,83.472541809082,89.9153518676758,3545.530029
2020-11-11,82.7703628540039,89.3790740966797,3572.659912
2020-11-12,81.8243637084961,86.7071685791016,3537.01001
2020-11-13,83.6383361816406,88.0766372680664,3585.149902
2020-11-16,85.6766357421875,88.9864120483398,3626.909912
2020-11-17,85.4523239135742,89.5897521972656,3609.530029
2020-11-18,85.0719680786133,88.948112487793,3567.790039
2020-11-19,85.2865295410156,89.8004302978516,3581.870117
2020-11-20,84.5160751342773,88.6703872680664,3557.540039
2020-11-23,85.9302062988281,88.2681732177734,3577.590088
2020-11-24,87.4321060180664,90.4229202270508,3635.409912
2020-11-25,86.768928527832,89.0917663574219,3629.649902
2020-11-27,86.6226501464844,88.7948989868164,3638.350098
2020-11-30,85.852180480957,89.9919662475586,3621.629883
2020-12-01,85.6376190185547,89.8578872680664,3662.449951
2020-12-02,85.7546539306641,88.3926696777344,3669.01001
2020-12-03,85.9789657592773,88.612922668457,3666.719971
2020-12-04,87.0029830932617,88.9960021972656,3699.120117
2020-12-07,86.583610534668,89.2737274169922,3691.959961
2020-12-08,87.0029830932617,90.2888412475586,3702.25
2020-12-09,87.1980438232422,91.0549774169922,3672.820068
2020-12-10,86.3690795898438,88.7948989868164,3668.100098
2020-12-11,86.5738677978516,89.7193374633789,3663.459961
2020-12-14,85.4523239135742,88.3808059692383,3647.48999
2020-12-15,86.6421279907227,86.9074783325195,3694.620117
2020-12-16,86.1057510375977,88.0534057617188,3701.169922
2020-12-17,86.6324005126953,88.8719253540039,3722.47998
2020-12-18,86.6421279907227,89.1704406738281,3709.409912
2020-12-21,86.1191940307617,90.0178680419922,3694.919922
2020-12-22,85.7176895141602,90.8941421508789,3687.26001
2020-12-23,86.1681671142578,90.3163757324219,3690.01001
2020-12-24,86.1779479980469,91.1541519165039,3703.060059
2020-12-28,86.2856826782227,91.1637802124023,3735.360107
2020-12-29,85.7666473388672,90.2489624023438,3727.040039
2020-12-30,86.3150634765625,89.5941390991211,3732.040039
2020-12-31,86.7165756225586,90.3933944702148,3756.070068
2021-01-04,84.6208724975586,88.948974609375,3700.649902
2021-01-05,85.4532852172852,88.1111907958984,3726.860107
2021-01-06,87.4902114868164,91.7126541137695,3748.139893
2021-01-07,87.9700622558594,92.5986022949219,3803.790039
2021-01-08,87.7546310424805,93.754150390625,3824.679932
2021-01-11,87.7252502441406,92.9548873901367,3799.610107
2021-01-12,88.5968246459961,94.2741546630859,3801.189941
2021-01-13,87.8329620361328,92.1652526855469,3809.840088
2021-01-14,88.1365432739258,93.763786315918,3795.540039
2021-01-15,86.9907760620117,91.6837768554688,3768.25
2021-01-19,87.2747650146484,92.8682250976563,3798.909912
2021-01-20,87.8133773803711,95.1408157348633,3851.850098
2021-01-21,87.1278762817383,94.3223037719727,3853.070068
2021-01-22,86.6773986816406,94.1778564453125,3841.469971
2021-01-25,86.0898208618164,95.6415557861328,3855.360107
2021-01-26,85.2966003417969,93.8889694213867,3849.620117
2021-01-27,83.602409362793,88.1304397583008,3750.77002
2021-01-28,84.8461074829102,85.6941528320313,3787.379883
2021-01-29,83.0148315429688,82.3911743164063,3714.23999
2021-02-01,83.8766098022461,83.2289581298828,3773.860107
2021-02-02,85.6589279174805,83.4119338989258,3826.310059
2021-02-03,85.7176895141602,83.71044921875,3830.169922
2021-02-04,86.6382217407227,84.0763549804688,3871.73999
2021-02-05,87.1474533081055,85.549690246582,3886.830078
2021-02-08,87.891731262207,86.6378555297852,3915.590088
2021-02-09,88.1169586181641,88.4674835205078,3911.22998
2021-02-10,87.9798583984375,87.591178894043,3909.879883
2021-02-11,87.7937927246094,86.9363708496094,3916.379883
2021-02-12,88.4303436279297,87.918586730957,3934.830078
2021-02-16,88.3422012329102,85.222297668457,3932.590088
2021-02-17,88.0973815917969,86.6185760498047,3931.330078
2021-02-18,87.6566925048828,87.8608016967773,3913.969971
2021-02-19,89.0962524414063,87.4178466796875,3906.709961
2021-02-22,89.3802490234375,86.493408203125,3876.5
2021-02-23,89.6544647216797,86.4548873901367,3881.370117
2021-02-24,91.3486404418945,86.6956329345703,3925.429932
2021-02-25,89.6642456054688,86.6667404174805,3829.340088
2021-02-26,88.7339172363281,87.4852600097656,3811.149902
2021-03-01,91.0058822631836,88.8045120239258,3901.820068
2021-03-02,90.7414703369141,89.6711883544922,3870.290039
2021-03-03,90.8394012451172,89.5267486572266,3819.719971
2021-03-04,89.3900451660156,89.0716400146484,3768.469971
2021-03-05,91.5053329467773,91.0469360351563,3841.939941
2021-03-08,92.4650344848633,88.8973617553711,3821.350098
2021-03-09,92.0831069946289,90.640251159668,3875.439941
2021-03-10,93.4443283081055,91.5213775634766,3898.810059
2021-03-11,93.5128784179688,91.5310668945313,3939.340088
2021-03-12,94.7663726806641,92.8769760131836,3943.340088
2021-03-15,95.5596008300781,94.1357192993164,3968.939941
2021-03-16,94.1983795166016,93.1287307739258,3962.709961
2021-03-17,95.2854080200195,92.1604461669922,3974.120117
2021-03-18,95.1972732543945,92.5768127441406,3915.459961
2021-03-19,94.4725875854492,93.6322250366211,3913.100098
2021-03-22,94.4195404052734,92.5574340820313,3940.590088
2021-03-23,92.7692565917969,92.0926742553711,3910.52002
2021-03-24,93.4470520019531,92.0539398193359,3889.139893
2021-03-25,94.9401702880859,93.2255554199219,3909.52002
2021-03-26,96.5806198120117,94.6004867553711,3974.540039
2021-03-29,96.6002655029297,94.3197021484375,3971.090088
2021-03-30,97.0226516723633,94.7070083618164,3958.550049
2021-03-31,96.7083282470703,92.4025192260742,3972.889893
2021-04-01,97.032470703125,94.0679473876953,4019.870117
2021-04-05,98.2308959960938,94.5811309814453,4077.909912
2021-04-06,97.9951324462891,94.4649429321289,4073.939941
2021-04-07,97.5432815551758,93.2158660888672,4079.949951
2021-04-08,97.7790374755859,93.4482650756836,4097.169922
2021-04-09,98.7318801879883,94.3584289550781,4128.799805
2021-04-12,99.095329284668,95.8979949951172,4127.990234
2021-04-13,98.6140060424805,95.0943222045898,4141.589844
2021-04-14,98.74169921875,95.3944778442383,4124.660156
2021-04-15,99.1346130371094,97.5634307861328,4170.419922
2021-04-16,99.3507308959961,97.5634307861328,4185.470215
2021-04-19,98.9381561279297,95.5106811523438,4163.259766
2021-04-20,97.8478012084961,96.3240432739258,4134.939941
2021-04-21,99.1837463378906,95.8108444213867,4173.419922
2021-04-22,98.6827545166016,96.0238647460938,4134.97998
2021-04-23,99.7632904052734,96.6145172119141,4180.169922
2021-04-26,99.4686126708984,95.0265502929688,4187.620117
2021-04-27,100.293739318848,93.5257110595703,4186.720215
2021-04-28,100.087463378906,90.6596221923828,4183.180176
2021-04-29,100.794723510742,94.3390655517578,4211.470215
2021-04-30,100.126754760742,94.0001754760742,4181.169922
2021-05-03,101.158180236816,95.9270477294922,4192.660156
2021-05-04,101.600212097168,96.1497497558594,4164.660156
2021-05-05,101.698448181152,95.7333908081055,4167.589844
2021-05-06,102.405708312988,94.9103469848633,4201.620117
2021-05-07,103.48624420166,96.3530960083008,4232.600098
2021-05-10,103.584480285645,98.5026550292969,4188.430176
2021-05-11,102.05207824707,95.946403503418,4152.100098
2021-05-12,99.6061401367188,94.0679473876953,4063.040039
2021-05-13,101.472526550293,96.0625991821289,4112.5
2021-05-14,102.877220153809,96.6145172119141,4173.850098
2021-05-17,102.562881469727,95.888313293457,4163.290039
2021-05-18,101.069770812988,94.3971557617188,4127.830078
2021-05-19,100.500030517578,94.290657043457,4115.680176
2021-05-20,100.725959777832,93.4482650756836,4159.120117
2021-05-21,101.21711730957,93.5160446166992,4155.859863
2021-05-24,101.845794677734,94.6198654174805,4197.049805
2021-05-25,101.541282653809,93.0899963378906,4188.129883
2021-05-26,101.865440368652,94.2519149780273,4195.990234
2021-05-27,103.260322570801,94.048583984375,4200.879883
2021-05-28,103.260322570801,93.9420700073242,4204.109863
2021-06-01,103.663070678711,93.3611145019531,4202.040039
2021-06-02,103.368377685547,92.5380706787109,4208.120117
2021-06-03,103.142440795898,93.6089019775391,4192.850098
2021-06-04,103.476425170898,93.7841186523438,4229.890137
2021-06-07,102.759353637695,95.9354934692383,4226.52002
2021-06-08,103.024574279785,96.0523071289063,4227.259766
2021-06-09,101.973495483398,96.3735580444336,4219.549805
2021-06-10,101.472526550293,96.5390396118164,4239.180176
2021-06-11,101.678810119629,97.3470230102539,4247.439941
2021-06-14,101.21711730957,96.0912399291992,4255.149902
2021-06-15,101.649345397949,96.5487747192383,4246.589844
2021-06-16,100.686676025391,93.9106750488281,4223.700195
2021-06-17,99.1346130371094,92.499137878418,4221.859863
2021-06-18,97.8478012084961,90.4256439208984,4166.450195
2021-06-21,99.9999542236328,91.8469009399414,4224.790039
2021-06-22,100.108337402344,92.8301162719727,4246.439941
2021-06-23,99.8816986083984,91.8469009399414,4241.839844
2021-06-24,100.660179138184,91.8469009399414,4266.490234
2021-06-25,100.85725402832,93.2487106323242,4280.700195
2021-06-28,100.325126647949,91.7690353393555,4290.609863
2021-06-29,100.128051757813,92.031867980957,4291.799805
2021-06-30,100.906532287598,91.1849517822266,4297.5
2021-07-01,101.625885009766,91.7106246948242,4319.939941
2021-07-02,101.783554077148,91.2920303344727,4352.339844
2021-07-06,100.807991027832,90.3574981689453,4343.540039
2021-07-07,101.813110351563,90.8637084960938,4358.129883
2021-07-08,100.394111633301,89.3256225585938,4320.819824
2021-07-09,101.980621337891,90.6982192993164,4369.549805
2021-07-12,102.118591308594,90.2796325683594,4384.629883
2021-07-13,101.133171081543,90.1628112792969,4369.209961
2021-07-14,101.123313903809,92.1389541625977,4374.299805
2021-07-15,101.320404052734,91.4477920532227,4360.029785
2021-07-16,100.423675537109,90.8247680664063,4327.160156
2021-07-19,98.3247451782227,90.6592788696289,4258.490234
2021-07-20,101.07405090332,90.6398086547852,4323.060059
2021-07-21,102.039756774902,90.6690216064453,4358.689941
2021-07-22,101.66529083252,89.3353500366211,4367.47998
2021-07-23,102.098876953125,90.4159088134766,4411.790039
2021-07-26,102.049613952637,90.0459976196289,4422.299805
2021-07-27,101.487922668457,88.8973007202148,4401.459961
2021-07-28,101.251426696777,86.1618499755859,4400.640137
2021-07-29,102.049613952637,86.8627548217773,4419.149902
2021-07-30,101.8525390625,86.8043365478516,4395.259766
2021-08-02,101.152885437012,87.2716064453125,4387.160156
2021-08-03,102.473342895508,88.9849090576172,4423.149902
2021-08-04,101.083908081055,87.962760925293,4402.660156
2021-08-05,101.556900024414,87.3592147827148,4429.100098
2021-08-06,102.029914855957,88.5857772827148,4436.52002
2021-08-09,101.625885009766,87.2326736450195,4432.350098
2021-08-10,102.660568237305,87.0282363891602,4436.75
2021-08-11,103.990882873535,88.4105606079102,4442.410156
2021-08-12,103.793807983398,88.809684753418,4460.830078
2021-08-13,103.468605041504,89.4619216918945,4468
2021-08-16,103.823364257813,89.8707733154297,4479.709961
2021-08-17,102.699989318848,89.033576965332,4448.080078
2021-08-18,101.576606750488,86.4149475097656,4400.27002
2021-08-19,100.867111206055,85.4414825439453,4405.799805
2021-08-20,101.133171081543,86.3370742797852,4441.669922
2021-08-23,101.960929870605,87.15478515625,4479.529785
2021-08-24,102.473342895508,87.1839981079102,4486.22998
2021-08-25,103.133567810059,87.9140853881836,4496.189941
2021-08-26,102.680274963379,87.6025848388672,4470
2021-08-27,103.389778137207,88.3326797485352,4509.370117
2021-08-30,103.271530151367,88.3521575927734,4528.790039
2021-08-31,102.98575592041,87.6707305908203,4522.680176
2021-09-01,102.591590881348,86.7946090698242,4524.089844
2021-09-02,103.695259094238,88.8604431152344,4536.950195
2021-09-03,103.064582824707,88.2044677734375,4535.430176
2021-09-07,101.280990600586,86.6379470825195,4520.029785
2021-09-08,101.4189453125,87.2449798583984,4514.069824
2021-09-09,100.926239013672,85.4532775878906,4493.279785
2021-09-10,100.472946166992,86.5498352050781,4458.580078
2021-09-13,100.739013671875,87.2645568847656,4468.72998
2021-09-14,99.5269393920898,88.1946792602539,4443.049805
2021-09-15,100.620765686035,88.7723236083984,4480.700195
2021-09-16,99.9309692382813,88.3806991577148,4473.75
2021-09-17,98.8667297363281,85.6099395751953,4432.990234
2021-09-20,97.732795715332,85.0029067993164,4357.72998
2021-09-21,97.2187194824219,85.6197128295898,4354.189941
2021-09-22,97.9898376464844,85.678466796875,4395.640137
2021-09-23,99.4925003051758,86.6085815429688,4448.97998
2021-09-24,99.7001113891602,86.6575393676758,4455.47998
2021-09-27,99.7989654541016,87.8324203491211,4443.109863
2021-09-28,98.6423110961914,86.8435516357422,4352.629883
2021-09-29,98.7510528564453,86.5890045166016,4359.459961
2021-09-30,96.7244262695313,85.1791305541992,4307.540039
2021-10-01,98.0491485595703,84.5427398681641,4357.040039
2021-10-04,97.5153045654297,84.6504440307617,4300.459961
2021-10-05,98.6027603149414,85.5316009521484,4345.720215
2021-10-06,99.0377502441406,86.8631362915039,4363.549805
2021-10-07,99.8088531494141,87.7638854980469,4399.759766
2021-10-08,99.7989654541016,88.7625350952148,4391.339844
2021-10-11,98.9982070922852,89.349983215332,4361.189941
2021-10-12,98.6719665527344,88.9485549926758,4350.649902
2021-10-13,98.8795623779297,89.5751647949219,4363.799805
2021-10-14,100.748023986816,91.9738845825195,4438.259766
2021-10-15,101.716842651367,92.6494445800781,4471.370117
2021-10-18,101.78604888916,94.9992141723633,4486.459961
2021-10-19,102.389099121094,95.5181198120117,4519.629883
2021-10-20,103.031684875488,96.2915802001953,4536.189941
2021-10-21,103.239295959473,96.7321701049805,4549.779785
2021-10-22,103.605072021484,97.6133270263672,4544.899902
2021-10-25,103.842330932617,96.1349411010742,4566.47998
2021-10-26,103.199745178223,96.4482421875,4574.790039
2021-10-27,101.993644714355,95.5964508056641,4551.680176
2021-10-28,103.268951416016,96.0859832763672,4596.419922
2021-10-29,103.298599243164,94.9600448608398,4605.379883
2021-11-01,103.585296630859,93.9907684326172,4613.669922
2021-11-02,103.931304931641,92.590705871582,4630.649902
2021-11-03,103.703926086426,92.5025863647461,4660.569824
2021-11-04,104.119132995605,94.0397338867188,4680.060059
2021-11-05,105.176933288574,91.8563919067383,4697.529785
2021-11-08,105.611923217773,92.4830017089844,4701.700195
2021-11-09,105.878837585449,92.2088623046875,4685.25
2021-11-10,105.285690307617,90.9164962768555,4646.709961
2021-11-11,104.850700378418,90.9067077636719,4649.27002
2021-11-12,105.681121826172,92.5123748779297,4682.850098
2021-11-15,105.878837585449,93.6187286376953,4682.799805
2021-11-16,105.898628234863,94.4705200195313,4700.899902
2021-11-17,105.265914916992,92.4732131958008,4688.669922
2021-11-18,105.04842376709,91.9445114135742,4704.540039
2021-11-19,104.524467468262,94.255126953125,4697.959961
2021-11-22,104.811157226563,94.7544555664063,4682.939941
2021-11-23,104.989097595215,95.7237243652344,4690.700195
2021-11-24,104.870475769043,96.2034759521484,4701.459961
2021-11-26,102.033195495605,94.2649154663086,4594.620117
2021-11-29,102.211151123047,93.6187286376953,4655.27002
2021-11-30,99.6210174560547,93.0998153686523,4567
2021-12-01,98.2369842529297,91.9053497314453,4513.040039
2021-12-02,101.153350830078,92.2480316162109,4577.100098
2021-12-03,101.034713745117,94.9698333740234,4538.430176
2021-12-06,102.744987487793,95.8510055541992,4591.669922
2021-12-07,103.792900085449,96.2328414916992,4686.75
2021-12-08,104.049934387207,97.4958419799805,4701.209961
2021-12-09,103.723701477051,98.5238647460938,4667.450195
2021-12-10,104.148796081543,103.072036743164,4712.02002
2021-12-13,103.071235656738,103.357528686523,4668.970215
2021-12-14,102.092514038086,102.55591583252,4634.089844
2021-12-15,102.98225402832,102.882499694824,4709.850098
2021-12-16,103.031684875488,103.308044433594,4668.669922
2021-12-17,101.271980285645,100.319343566895,4620.640137
2021-12-20,99.649528503418,99.7057647705078,4568.02002
2021-12-21,101.634178161621,100.665718078613,4649.22998
2021-12-22,101.921951293945,100.240173339844,4696.560059
2021-12-23,103.122665405273,101.388153076172,4725.790039
2021-12-27,104.214225769043,103.397109985352,4791.189941
2021-12-28,104.740165710449,105.030006408691,4786.350098
2021-12-29,104.928703308105,106.306632995605,4793.060059
2021-12-30,104.551628112793,105.980049133301,4778.72998
2021-12-31,104.998168945313,106.514457702637,4766.180176
