date,consumer_discretionary,nike,spstock
2020-07-06,59.2799987792969,99.9499969482422,3179.719971
2020-07-07,59.8199996948242,97.0699996948242,3145.320068
2020-07-08,59.6699981689453,98.8399963378906,3169.939941
2020-07-09,59.2000007629395,96.9899978637695,3152.050049
2020-07-10,60.2900009155273,97.9899978637695,3185.040039
2020-07-13,60.2000007629395,96.4599990844727,3155.219971
2020-07-14,61.0800018310547,96.7600021362305,3197.52002
2020-07-15,61.1300010681152,98.5400009155273,3226.560059
2020-07-16,61.2599983215332,97.2600021362305,3215.570068
2020-07-17,61.5900001525879,96.2799987792969,3224.72998
2020-07-20,60.9700012207031,95.6500015258789,3251.840088
2020-07-21,61.5,98.3600006103516,3257.300049
2020-07-22,61.9900016784668,98.9100036621094,3276.02002
2020-07-23,62.2099990844727,98.3000030517578,3235.659912
2020-07-24,62.1300010681152,98.4300003051758,3215.629883
2020-07-27,62.439998626709,97.2099990844727,3239.409912
2020-07-28,62.6699981689453,96.2699966430664,3218.439941
2020-07-29,62.7599983215332,96.9700012207031,3258.439941
2020-07-30,62.7599983215332,96.8199996948242,3246.219971
2020-07-31,62.7000007629395,97.6100006103516,3271.120117
2020-08-03,62.5299987792969,98.3300018310547,3294.610107
2020-08-04,63.310001373291,97.3300018310547,3306.51001
2020-08-05,63.1800003051758,100.940002441406,3327.77002
2020-08-06,63.1699981689453,100.449996948242,3349.159912
2020-08-07,63.5099983215332,101.860000610352,3351.280029
2020-08-10,63.8400001525879,105.410003662109,3360.469971
2020-08-11,63.4000015258789,105.120002746582,3333.689941
2020-08-12,64.2200012207031,105.220001220703,3380.350098
2020-08-13,64.1699981689453,106.519996643066,3373.429932
2020-08-14,64.1600036621094,106.430000305176,3372.850098
2020-08-17,64.5199966430664,105.660003662109,3381.98999
2020-08-18,64.7799987792969,106.970001220703,3389.780029
2020-08-19,64.2699966430664,108.389999389648,3374.850098
2020-08-20,64.1399993896484,108.01000213623,3385.51001
2020-08-21,64.3000030517578,109.75,3397.159912
2020-08-24,64.8499984741211,111.830001831055,3431.280029
2020-08-25,64.7099990844727,111.51000213623,3443.620117
2020-08-26,64.7900009155273,111.529998779297,3478.72998
2020-08-27,65.1900024414063,110.839996337891,3484.550049
2020-08-28,65.7699966430664,112.290000915527,3508.01001
2020-08-31,65.5800018310547,111.889999389648,3500.310059
2020-09-01,65.6500015258789,114.839996337891,3526.649902
2020-09-02,66.8399963378906,116.800003051758,3580.840088
2020-09-03,65.6900024414063,112.849998474121,3455.060059
2020-09-04,65.5400009155273,112.400001525879,3426.959961
2020-09-08,64.1600036621094,112.720001220703,3331.840088
2020-09-09,65.0899963378906,114.900001525879,3398.959961
2020-09-10,64.2900009155273,114.790000915527,3339.189941
2020-09-11,64.6500015258789,118,3340.969971
2020-09-14,65.0699996948242,119.279998779297,3383.540039
2020-09-15,64.9800033569336,119.269996643066,3401.199951
2020-09-16,64.6900024414063,118.589996337891,3385.48999
2020-09-17,64.2799987792969,116.360000610352,3357.01001
2020-09-18,63.689998626709,114.660003662109,3319.469971
2020-09-21,62.8300018310547,113.370002746582,3281.060059
2020-09-22,63.2000007629395,116.870002746582,3315.570068
2020-09-23,62.25,127.110000610352,3236.919922
2020-09-24,62.7099990844727,124.75,3246.590088
2020-09-25,63.0400009155273,124.230003356934,3298.459961
2020-09-28,63.75,124.319999694824,3351.600098
2020-09-29,63.3300018310547,126.349998474121,3335.469971
2020-09-30,64.0999984741211,125.540000915527,3363
2020-10-01,64.4599990844727,126.639999389648,3380.800049
2020-10-02,64.0999984741211,126.639999389648,3348.419922
2020-10-05,64.5299987792969,127.910003662109,3408.600098
2020-10-06,64.1100006103516,127.650001525879,3360.969971
2020-10-07,64.8000030517578,130.059997558594,3419.439941
2020-10-08,65.2300033569336,129.710006713867,3446.830078
2020-10-09,65.7399978637695,130.979995727539,3477.139893
2020-10-12,66.5,129.460006713867,3534.219971
2020-10-13,66.4499969482422,129.199996948242,3511.929932
2020-10-14,66.1100006103516,127.660003662109,3488.669922
2020-10-15,66.1500015258789,129,3483.340088
2020-10-16,66.1699981689453,128,3483.810059
2020-10-19,65.3099975585938,127.430000305176,3426.919922
2020-10-20,65.2399978637695,128.490005493164,3443.120117
2020-10-21,65.3000030517578,129.429992675781,3435.560059
2020-10-22,65.2699966430664,130.020004272461,3453.48999
2020-10-23,65.3899993896484,129.990005493164,3465.389893
2020-10-26,64.5500030517578,128.369995117188,3400.969971
2020-10-27,64.379997253418,127.98999786377,3390.679932
2020-10-28,62.5,122.080001831055,3271.030029
2020-10-29,62.4799995422363,122.860000610352,3310.110107
2020-10-30,62.2599983215332,120.080001831055,3269.959961
2020-11-02,63.25,122.389999389648,3310.23999
2020-11-03,64.2900009155273,124.589996337891,3369.159912
2020-11-04,64.3199996948242,127.339996337891,3443.439941
2020-11-05,64.7900009155273,129.699996948242,3510.449951
2020-11-06,65.0899963378906,128.899993896484,3509.439941
2020-11-09,64.9400024414063,128.949996948242,3550.5
2020-11-10,66.2200012207031,127.709999084473,3545.530029
2020-11-11,66.7900009155273,127.660003662109,3572.659912
2020-11-12,66.6100006103516,126.639999389648,3537.01001
2020-11-13,67.5299987792969,128.279998779297,3585.149902
2020-11-16,68.1500015258789,130.110000610352,3626.909912
2020-11-17,67.6699981689453,132.210006713867,3609.530029
2020-11-18,66.7399978637695,131.630004882813,3567.790039
2020-11-19,66.9199981689453,131.910003662109,3581.870117
2020-11-20,66.5,132.979995727539,3557.540039
2020-11-23,66.5199966430664,134.130004882813,3577.590088
2020-11-24,66.9700012207031,134.699996948242,3635.409912
2020-11-25,66.9300003051758,135.539993286133,3629.649902
2020-11-27,66.9199981689453,134.25,3638.350098
2020-11-30,66.9100036621094,134.699996948242,3621.629883
2020-12-01,67.5,135.440002441406,3662.449951
2020-12-02,66.9400024414063,135.580001831055,3669.01001
2020-12-03,67.1100006103516,136.960006713867,3666.719971
2020-12-04,67.629997253418,137.190002441406,3699.120117
2020-12-07,67.370002746582,138.75,3691.959961
2020-12-08,67.7399978637695,139.119995117188,3702.25
2020-12-09,67.4700012207031,138.789993286133,3672.820068
2020-12-10,67.1699981689453,137.580001831055,3668.100098
2020-12-11,67.3199996948242,137.410003662109,3663.459961
2020-12-14,67.0599975585938,136.279998779297,3647.48999
2020-12-15,67.2200012207031,139.389999389648,3694.620117
2020-12-16,67.3499984741211,138.339996337891,3701.169922
2020-12-17,67.7799987792969,140.5,3722.47998
2020-12-18,67.9300003051758,137.279998779297,3709.409912
2020-12-21,66.6399993896484,144.020004272461,3694.919922
2020-12-22,66.1699981689453,142.449996948242,3687.26001
2020-12-23,66.3899993896484,141.759994506836,3690.01001
2020-12-24,66.7200012207031,141.600006103516,3703.060059
2020-12-28,67.25,142.429992675781,3735.360107
2020-12-29,67.0500030517578,141.570007324219,3727.040039
2020-12-30,66.9800033569336,141.580001831055,3732.040039
2020-12-31,67.4499969482422,141.470001220703,3756.070068
2021-01-04,66.7200012207031,140.100006103516,3700.649902
2021-01-05,66.7200012207031,141.229995727539,3726.860107
2021-01-06,66.7699966430664,142.350006103516,3748.139893
2021-01-07,66.5699996948242,144.949996948242,3803.790039
2021-01-08,66.9000015258789,146.350006103516,3824.679932
2021-01-11,66.3300018310547,147.050003051758,3799.610107
2021-01-12,66.1100006103516,145.050003051758,3801.189941
2021-01-13,66.2099990844727,143.039993286133,3809.840088
2021-01-14,65.8600006103516,141.300003051758,3795.540039
2021-01-15,65.629997253418,140.720001220703,3768.25
2021-01-19,65.3399963378906,139.270004272461,3798.909912
2021-01-20,65.4599990844727,142.800003051758,3851.850098
2021-01-21,65.2399978637695,141.610000610352,3853.070068
2021-01-22,65.0699996948242,139.350006103516,3841.469971
2021-01-25,65.7200012207031,137.550003051758,3855.360107
2021-01-26,66.3099975585938,135.100006103516,3849.620117
2021-01-27,65.1900024414063,131.020004272461,3750.77002
2021-01-28,65.4400024414063,134.720001220703,3787.379883
2021-01-29,64.0899963378906,133.589996337891,3714.23999
2021-02-01,64.1500015258789,135.710006713867,3773.860107
2021-02-02,64.5800018310547,139.589996337891,3826.310059
2021-02-03,64.6800003051758,138.630004882813,3830.169922
2021-02-04,65.1500015258789,140.630004882813,3871.73999
2021-02-05,65.7600021362305,145.110000610352,3886.830078
2021-02-08,66.0100021362305,143.410003662109,3915.590088
2021-02-09,65.9499969482422,141.789993286133,3911.22998
2021-02-10,65.879997253418,142.460006713867,3909.879883
2021-02-11,65.5899963378906,143.539993286133,3916.379883
2021-02-12,65.6900024414063,142.119995117188,3934.830078
2021-02-16,65.5699996948242,141.710006713867,3932.590088
2021-02-17,65.8099975585938,143.990005493164,3931.330078
2021-02-18,65.7699966430664,145.089996337891,3913.969971
2021-02-19,64.9400024414063,142.020004272461,3906.709961
2021-02-22,65,136.669998168945,3876.5
2021-02-23,65.0899963378906,136.130004882813,3881.370117
2021-02-24,65.0500030517578,135.649993896484,3925.429932
2021-02-25,64.3399963378906,135.539993286133,3829.340088
2021-02-26,63.2999992370605,134.779998779297,3811.149902
2021-03-01,63.939998626709,137.649993896484,3901.820068
2021-03-02,63.8300018310547,137.020004272461,3870.290039
2021-03-03,63.5299987792969,134.259994506836,3819.719971
2021-03-04,63.2999992370605,132.039993286133,3768.469971
2021-03-05,64.6999969482422,133.350006103516,3841.939941
2021-03-08,64.9800033569336,134.559997558594,3821.350098
2021-03-09,64.9199981689453,135.949996948242,3875.439941
2021-03-10,65.7699966430664,137.589996337891,3898.810059
2021-03-11,65.6100006103516,141.190002441406,3939.340088
2021-03-12,66.1500015258789,140.449996948242,3943.340088
2021-03-15,66.4400024414063,144.940002441406,3968.939941
2021-03-16,66.5199966430664,144.649993896484,3962.709961
2021-03-17,66.4199981689453,144.820007324219,3974.120117
2021-03-18,66.1500015258789,143.169998168945,3915.459961
2021-03-19,66.379997253418,137.490005493164,3913.100098
2021-03-22,66.7200012207031,138.270004272461,3940.590088
2021-03-23,67,137.119995117188,3910.52002
2021-03-24,66.7399978637695,133.160003662109,3889.139893
2021-03-25,67.3899993896484,128.639999389648,3909.52002
2021-03-26,68.5800018310547,132.990005493164,3974.540039
2021-03-29,69.2699966430664,133.490005493164,3971.090088
2021-03-30,68.5299987792969,132.949996948242,3958.550049
2021-03-31,68.3099975585938,132.889999389648,3972.889893
2021-04-01,67.9800033569336,132.529998779297,4019.870117
2021-04-05,68.8499984741211,135.119995117188,4077.909912
2021-04-06,69.1399993896484,137.160003662109,4073.939941
2021-04-07,68.9700012207031,136.539993286133,4079.949951
2021-04-08,69.0400009155273,133.679992675781,4097.169922
2021-04-09,68.9199981689453,135.449996948242,4128.799805
2021-04-12,69.2900009155273,136.639999389648,4127.990234
2021-04-13,68.9199981689453,133.539993286133,4141.589844
2021-04-14,68.8600006103516,132.259994506836,4124.660156
2021-04-15,69.4100036621094,133.669998168945,4170.419922
2021-04-16,69.8099975585938,134.309997558594,4185.470215
2021-04-19,69.5400009155273,132.570007324219,4163.259766
2021-04-20,69.9199981689453,127.110000610352,4134.939941
2021-04-21,70.2699966430664,129.899993896484,4173.419922
2021-04-22,69.75,129.179992675781,4134.97998
2021-04-23,69.5699996948242,130.190002441406,4180.169922
2021-04-26,68.7900009155273,131.600006103516,4187.620117
2021-04-27,68.7399978637695,132.110000610352,4186.720215
2021-04-28,68.7900009155273,130.710006713867,4183.180176
2021-04-29,69.5199966430664,133.259994506836,4211.470215
2021-04-30,69.5800018310547,132.619995117188,4181.169922
2021-05-03,70.1500015258789,133.029998779297,4192.660156
2021-05-04,69.7900009155273,131.550003051758,4164.660156
2021-05-05,69.7399978637695,132.210006713867,4167.589844
2021-05-06,70.6399993896484,133.490005493164,4201.620117
2021-05-07,70.6399993896484,137.809997558594,4232.600098
2021-05-10,71.1800003051758,136.399993896484,4188.430176
2021-05-11,70.5599975585938,137.119995117188,4152.100098
2021-05-12,69.620002746582,133.389999389648,4063.040039
2021-05-13,70.5999984741211,133.610000610352,4112.5
2021-05-14,70.9100036621094,135.929992675781,4173.850098
2021-05-17,70.8099975585938,136.410003662109,4163.290039
2021-05-18,70.5899963378906,135.559997558594,4127.830078
2021-05-19,70.3600006103516,132.960006713867,4115.680176
2021-05-20,71.0100021362305,133.270004272461,4159.120117
2021-05-21,71.0199966430664,132.660003662109,4155.859863
2021-05-24,71.2300033569336,134.059997558594,4197.049805
2021-05-25,71.25,134.320007324219,4188.129883
2021-05-26,71.0999984741211,136.889999389648,4195.990234
2021-05-27,70.6600036621094,136.559997558594,4200.879883
2021-05-28,70.8099975585938,136.460006713867,4204.109863
2021-06-01,70.5699996948242,134.509994506836,4202.040039
2021-06-02,70.8300018310547,134.169998168945,4208.120117
2021-06-03,71.2699966430664,134.169998168945,4192.850098
2021-06-04,71.5199966430664,133.740005493164,4229.890137
2021-06-07,71.4000015258789,133.949996948242,4226.52002
2021-06-08,70.8000030517578,133.350006103516,4227.259766
2021-06-09,70.4599990844727,131.839996337891,4219.549805
2021-06-10,70.9000015258789,130.979995727539,4239.180176
2021-06-11,70.9400024414063,131.940002441406,4247.439941
2021-06-14,70.9000015258789,131.360000610352,4255.149902
2021-06-15,70.7300033569336,130.289993286133,4246.589844
2021-06-16,69.7900009155273,130.399993896484,4223.700195
2021-06-17,70.0400009155273,128.919998168945,4221.859863
2021-06-18,68.8000030517578,128.410003662109,4166.450195
2021-06-21,69.1399993896484,130.080001831055,4224.790039
2021-06-22,69.2399978637695,132.479995727539,4246.439941
2021-06-23,68.8099975585938,133.100006103516,4241.839844
2021-06-24,69.1500015258789,133.600006103516,4266.490234
2021-06-25,69.6800003051758,154.350006103516,4280.700195
2021-06-28,69.7399978637695,152.360000610352,4290.609863
2021-06-29,69.4300003051758,155.949996948242,4291.799805
2021-06-30,69.9700012207031,154.490005493164,4297.5
2021-07-01,69.7600021362305,158,4319.939941
2021-07-02,69.9300003051758,159.740005493164,4352.339844
2021-07-06,69.6399993896484,160.110000610352,4343.540039
2021-07-07,70.0100021362305,160.160003662109,4358.129883
2021-07-08,69.75,160.630004882813,4320.819824
2021-07-09,70.1500015258789,161,4369.549805
2021-07-12,70.0400009155273,161.820007324219,4384.629883
2021-07-13,70.0199966430664,161.589996337891,4369.209961
2021-07-14,70.6399993896484,161.539993286133,4374.299805
2021-07-15,70.9300003051758,161.690002441406,4360.029785
2021-07-16,71.0400009155273,159.850006103516,4327.160156
2021-07-19,70.8300018310547,157.869995117188,4258.490234
2021-07-20,70.8499984741211,159.740005493164,4323.060059
2021-07-21,70.6699981689453,161.080001831055,4358.689941
2021-07-22,70.5500030517578,163.679992675781,4367.47998
2021-07-23,71.4000015258789,166.360000610352,4411.790039
2021-07-26,71.5199966430664,165.089996337891,4422.299805
2021-07-27,71.6699981689453,164.570007324219,4401.459961
2021-07-28,71.0400009155273,165.460006713867,4400.640137
2021-07-29,71.3899993896484,166.990005493164,4419.149902
2021-07-30,71.5100021362305,167.509994506836,4395.259766
2021-08-02,71.2099990844727,168.75,4387.160156
2021-08-03,71.5299987792969,171.229995727539,4423.149902
2021-08-04,70.5999984741211,171.910003662109,4402.660156
2021-08-05,70.9400024414063,173.850006103516,4429.100098
2021-08-06,70.9400024414063,172.800003051758,4436.52002
2021-08-09,71.1999969482422,171.770004272461,4432.350098
2021-08-10,71.7099990844727,172.270004272461,4436.75
2021-08-11,71.9499969482422,171.270004272461,4442.410156
2021-08-12,71.9100036621094,170.639999389648,4460.830078
2021-08-13,72.5100021362305,171.690002441406,4468
2021-08-16,72.9300003051758,172.360000610352,4479.709961
2021-08-17,72.9700012207031,170.660003662109,4448.080078
2021-08-18,72.0599975585938,168.809997558594,4400.27002
2021-08-19,72.6399993896484,165.589996337891,4405.799805
2021-08-20,72.7600021362305,167.789993286133,4441.669922
2021-08-23,72.5299987792969,169.720001220703,4479.529785
2021-08-24,71.9800033569336,169.979995727539,4486.22998
2021-08-25,71.8600006103516,169.839996337891,4496.189941
2021-08-26,71.5299987792969,166.919998168945,4470
2021-08-27,71.7799987792969,167.580001831055,4509.370117
2021-08-30,72.0999984741211,168.029998779297,4528.790039
2021-08-31,72.2600021362305,164.740005493164,4522.680176
2021-09-01,72.6399993896484,164.559997558594,4524.089844
2021-09-02,72.9199981689453,163.669998168945,4536.950195
2021-09-03,72.8300018310547,163.289993286133,4535.430176
2021-09-07,71.9899978637695,162.639999389648,4520.029785
2021-09-08,72.6100006103516,160.710006713867,4514.069824
2021-09-09,72.1900024414063,163.339996337891,4493.279785
2021-09-10,71.879997253418,163.589996337891,4458.580078
2021-09-13,72.0599975585938,159.520004272461,4468.72998
2021-09-14,71.7300033569336,158.759994506836,4443.049805
2021-09-15,71.9899978637695,157.910003662109,4480.700195
2021-09-16,71.75,157.600006103516,4473.75
2021-09-17,71.3600006103516,156.419998168945,4432.990234
2021-09-20,70.2099990844727,154.25,4357.72998
2021-09-21,70.129997253418,155.020004272461,4354.189941
2021-09-22,70.3300018310547,157.440002441406,4395.640137
2021-09-23,70.5899963378906,159.580001831055,4448.97998
2021-09-24,70.620002746582,149.589996337891,4455.47998
2021-09-27,70.3000030517578,148.039993286133,4443.109863
2021-09-28,69.4700012207031,145.300003051758,4352.629883
2021-09-29,70.0999984741211,146.020004272461,4359.459961
2021-09-30,68.8399963378906,145.229995727539,4307.540039
2021-10-01,69.0199966430664,147.059997558594,4357.040039
2021-10-04,68.8000030517578,147.139999389648,4300.459961
2021-10-05,69.1500015258789,149.460006713867,4345.720215
2021-10-06,69.8199996948242,148.800003051758,4363.549805
2021-10-07,70.129997253418,151.850006103516,4399.759766
2021-10-08,70.0500030517578,152.479995727539,4391.339844
2021-10-11,70.0299987792969,150.279998779297,4361.189941
2021-10-12,70.0599975585938,153.350006103516,4350.649902
2021-10-13,70.1900024414063,156.300003051758,4363.799805
2021-10-14,70.9800033569336,157.139999389648,4438.259766
2021-10-15,70.8099975585938,158.009994506836,4471.370117
2021-10-18,70.3899993896484,159.429992675781,4486.459961
2021-10-19,70.4199981689453,157.820007324219,4519.629883
2021-10-20,70.8300018310547,158.449996948242,4536.189941
2021-10-21,70.7399978637695,162.179992675781,4549.779785
2021-10-22,71.2900009155273,163.479995727539,4544.899902
2021-10-25,71.2399978637695,164.220001220703,4566.47998
2021-10-26,71.4899978637695,163.789993286133,4574.790039
2021-10-27,71.0699996948242,162.350006103516,4551.680176
2021-10-28,71.3199996948242,164.460006713867,4596.419922
2021-10-29,71.25,167.289993286133,4605.379883
2021-11-01,71.3600006103516,166.330001831055,4613.669922
2021-11-02,71.8399963378906,167.830001831055,4630.649902
2021-11-03,72.5100021362305,172.5,4660.569824
2021-11-04,72.5800018310547,175.440002441406,4680.060059
2021-11-05,73,177.509994506836,4697.529785
2021-11-08,72.4199981689453,171.850006103516,4701.700195
2021-11-09,72.6699981689453,173.820007324219,4685.25
2021-11-10,72.8899993896484,168.259994506836,4646.709961
2021-11-11,72.8399963378906,166.970001220703,4649.27002
2021-11-12,72.8399963378906,169.089996337891,4682.850098
2021-11-15,73.1900024414063,168.850006103516,4682.799805
2021-11-16,72.7300033569336,171.830001831055,4700.899902
2021-11-17,72.5699996948242,171.740005493164,4688.669922
2021-11-18,72.3099975585938,171.350006103516,4704.540039
2021-11-19,72.0500030517578,174.880004882813,4697.959961
2021-11-22,72.620002746582,174.240005493164,4682.939941
2021-11-23,73.0999984741211,172.149993896484,4690.700195
2021-11-24,72.879997253418,172.029998779297,4701.459961
2021-11-26,71.9599990844727,168.020004272461,4594.620117
2021-11-29,72.1399993896484,169.869995117188,4655.27002
2021-11-30,70.2900009155273,169.240005493164,4567
2021-12-01,69.9499969482422,166.699996948242,4513.040039
2021-12-02,70.6900024414063,170,4577.100098
2021-12-03,71.5699996948242,170.240005493164,4538.430176
2021-12-06,72.8300018310547,168.910003662109,4591.669922
2021-12-07,72.9899978637695,171.289993286133,4686.75
2021-12-08,72.7600021362305,170.25,4701.209961
2021-12-09,72.9599990844727,168.100006103516,4667.450195
2021-12-10,74.1900024414063,169.059997558594,4712.02002
2021-12-13,75.1600036621094,166.839996337891,4668.970215
2021-12-14,75.2099990844727,165.399993896484,4634.089844
2021-12-15,75.9700012207031,163.899993896484,4709.850098
2021-12-16,76.5100021362305,162.720001220703,4668.669922
2021-12-17,75.1999969482422,161.360000610352,4620.640137
2021-12-20,74.7099990844727,156.979995727539,4568.02002
2021-12-21,74.6100006103516,166.630004882813,4649.22998
2021-12-22,75.0800018310547,165.440002441406,4696.560059
2021-12-23,75.25,165.669998168945,4725.790039
2021-12-27,76.0500030517578,167.580001831055,4791.189941
2021-12-28,76.4800033569336,166.419998168945,4786.350098
2021-12-29,76.8300018310547,168.779998779297,4793.060059
2021-12-30,76.5899963378906,167.490005493164,4778.72998
2021-12-31,77.1100006103516,166.669998168945,4766.180176
